# Time  Perpendicularity_Metric
0.234405 0.201406
0.234428 0.201391
0.23445 0.201375
0.234473 0.201359
0.234495 0.201342
0.234518 0.201326
0.23454 0.201309
0.234563 0.201293
0.234585 0.201276
0.234608 0.201259
0.23463 0.201241
0.234653 0.201224
0.234675 0.201206
0.234698 0.201188
0.23472 0.20117
0.234743 0.201152
0.234765 0.201133
0.234788 0.201115
0.23481 0.201096
0.234833 0.201077
0.234855 0.201058
0.234878 0.201038
0.2349 0.201019
0.234923 0.200999
0.234945 0.200979
0.234968 0.200959
0.23499 0.200939
0.235013 0.200919
0.235035 0.200898
0.235058 0.200878
0.23508 0.200857
0.235103 0.200836
0.235125 0.200815
0.235148 0.200794
0.23517 0.200773
0.235193 0.200752
0.235215 0.20073
0.235238 0.200709
0.23526 0.200687
0.235283 0.200666
0.235305 0.200644
0.235328 0.200622
0.23535 0.200601
0.235373 0.200579
0.235395 0.200557
0.235418 0.200535
0.23544 0.200513
0.235463 0.200491
0.235485 0.200469
0.235508 0.200447
0.23553 0.200425
0.235553 0.200403
0.235575 0.200381
0.235598 0.200359
0.23562 0.200337
0.235643 0.200315
0.235665 0.200292
0.235688 0.20027
0.23571 0.200248
0.235733 0.200226
0.235755 0.200204
0.235778 0.200182
0.2358 0.20016
0.235823 0.200138
0.235845 0.200117
0.235868 0.200096
0.23589 0.200074
0.235913 0.200053
0.235935 0.200032
0.235958 0.200011
0.23598 0.19999
0.236003 0.199969
0.236025 0.199948
0.236048 0.199927
0.23607 0.199906
0.236093 0.199885
0.236115 0.199864
0.236138 0.199843
0.23616 0.199822
0.236183 0.199802
0.236205 0.199781
0.236228 0.19976
0.23625 0.199739
0.236273 0.199719
0.236295 0.199698
0.236318 0.199677
0.23634 0.199657
0.236363 0.199636
0.236385 0.199616
0.236408 0.199595
0.23643 0.199575
0.236453 0.199554
0.236475 0.199534
0.236498 0.199514
0.23652 0.199494
0.236543 0.199475
0.236565 0.199456
0.236588 0.199436
0.23661 0.199417
0.236633 0.199398
0.236655 0.199379
0.236678 0.19936
0.2367 0.199341
0.236723 0.199321
0.236745 0.199302
0.236768 0.199283
0.23679 0.199264
0.236813 0.199245
0.236835 0.199226
0.236858 0.199207
0.23688 0.199188
0.236903 0.19917
0.236925 0.199151
0.236948 0.199132
0.23697 0.199113
0.236993 0.199094
0.237015 0.199075
0.237038 0.199056
0.23706 0.199038
0.237083 0.19902
0.237105 0.199002
0.237128 0.198984
0.23715 0.198965
0.237173 0.198947
0.237195 0.198929
0.237218 0.198911
0.23724 0.198893
0.237263 0.198875
0.237285 0.198857
0.237308 0.198839
0.23733 0.198821
0.237353 0.198803
0.237375 0.198785
0.237398 0.198767
0.23742 0.19875
0.237443 0.198732
0.237465 0.198714
0.237488 0.198696
0.23751 0.198678
0.237533 0.198661
0.237555 0.198643
0.237578 0.198625
0.2376 0.198608
0.237623 0.19859
0.237645 0.198572
0.237668 0.198555
0.23769 0.198537
0.237713 0.19852
0.237735 0.198502
0.237758 0.198485
0.23778 0.198467
0.237803 0.198449
0.237825 0.198432
0.237848 0.198414
0.23787 0.198397
0.237893 0.198379
0.237915 0.198362
0.237938 0.198344
0.23796 0.198327
0.237983 0.19831
0.238005 0.198293
0.238028 0.198276
0.23805 0.198259
0.238073 0.198242
0.238095 0.198225
0.238118 0.198208
0.23814 0.198191
0.238163 0.198174
0.238185 0.198157
0.238208 0.19814
0.23823 0.198123
0.238253 0.198106
0.238275 0.198089
0.238298 0.198072
0.23832 0.198056
0.238343 0.19804
0.238365 0.198023
0.238388 0.198007
0.23841 0.197991
0.238433 0.197975
0.238455 0.197959
0.238478 0.197943
0.2385 0.197927
0.238523 0.197912
0.238545 0.197896
0.238568 0.197881
0.23859 0.197865
0.238613 0.19785
0.238635 0.197834
0.238658 0.197819
0.23868 0.197804
0.238703 0.197789
0.238725 0.197773
0.238748 0.197758
0.23877 0.197743
0.238793 0.197728
0.238815 0.197712
0.238838 0.197697
0.23886 0.197682
0.238883 0.197667
0.238905 0.197651
0.238928 0.197636
0.23895 0.197621
0.238973 0.197606
0.238995 0.197591
0.239018 0.197576
0.23904 0.19756
0.239063 0.197545
0.239085 0.19753
0.239108 0.197515
0.23913 0.1975
0.239153 0.197485
0.239175 0.19747
0.239198 0.197455
0.23922 0.19744
0.239243 0.197425
0.239265 0.197411
0.239288 0.197396
0.23931 0.197381
0.239333 0.197366
0.239355 0.197351
0.239378 0.197336
0.2394 0.197321
0.239423 0.197306
0.239445 0.197292
0.239468 0.197277
0.23949 0.197262
0.239513 0.197248
0.239535 0.197233
0.239558 0.197219
0.23958 0.197205
0.239603 0.19719
0.239625 0.197176
0.239648 0.197162
0.23967 0.197148
0.239693 0.197135
0.239715 0.197122
0.239738 0.197109
0.23976 0.197096
0.239783 0.197084
0.239805 0.197071
0.239828 0.197058
0.23985 0.197046
0.239873 0.197033
0.239895 0.197021
0.239918 0.197008
0.23994 0.196996
0.239963 0.196984
0.239985 0.196972
0.240008 0.19696
0.24003 0.196948
0.240053 0.196936
0.240075 0.196924
0.240098 0.196912
0.24012 0.1969
0.240143 0.196888
0.240165 0.196876
0.240188 0.196864
0.24021 0.196852
0.240233 0.19684
0.240255 0.196829
0.240278 0.196818
0.2403 0.196807
0.240323 0.196796
0.240345 0.196785
0.240368 0.196774
0.24039 0.196763
0.240413 0.196752
0.240435 0.196741
0.240458 0.196731
0.24048 0.19672
0.240503 0.196709
0.240525 0.196699
0.240548 0.196688
0.24057 0.196678
0.240593 0.196667
0.240615 0.196657
0.240638 0.196646
0.24066 0.196636
0.240683 0.196626
0.240705 0.196616
0.240728 0.196606
0.24075 0.196596
0.240773 0.196586
0.240795 0.196576
0.240818 0.196566
0.24084 0.196556
0.240863 0.196546
0.240885 0.196537
0.240908 0.196527
0.24093 0.196518
0.240953 0.196508
0.240975 0.1965
0.240998 0.196493
0.24102 0.196486
0.241043 0.196479
0.241065 0.196472
0.241088 0.196465
0.24111 0.196458
0.241133 0.196451
0.241155 0.196444
0.241178 0.196437
0.2412 0.19643
0.241223 0.196423
0.241245 0.196417
0.241268 0.19641
0.24129 0.196404
0.241313 0.196397
0.241335 0.196391
0.241358 0.196384
0.24138 0.196378
0.241403 0.196371
0.241425 0.196365
0.241448 0.196359
0.24147 0.196352
0.241493 0.196346
0.241515 0.19634
0.241538 0.196334
0.24156 0.196328
0.241583 0.196322
0.241605 0.196316
0.241628 0.19631
0.24165 0.196304
0.241673 0.196298
0.241695 0.196293
0.241718 0.196287
0.24174 0.196281
0.241763 0.196275
0.241785 0.19627
0.241808 0.196264
0.24183 0.196258
0.241853 0.196252
0.241875 0.196247
0.241898 0.196241
0.24192 0.196235
0.241943 0.196229
0.241965 0.196224
0.241988 0.196218
0.24201 0.196212
0.242033 0.196207
0.242055 0.196202
0.242078 0.196197
0.2421 0.196192
0.242123 0.196187
0.242145 0.196182
0.242168 0.196177
0.24219 0.196172
0.242213 0.196167
0.242235 0.196162
0.242258 0.196157
0.24228 0.196151
0.242303 0.196146
0.242325 0.196141
0.242348 0.196136
0.24237 0.19613
0.242393 0.196125
0.242415 0.196119
0.242438 0.196114
0.24246 0.196108
0.242483 0.196103
0.242505 0.196097
0.242528 0.196091
0.24255 0.196085
0.242573 0.19608
0.242595 0.196074
0.242618 0.196068
0.24264 0.196062
0.242663 0.196056
0.242685 0.196049
0.242708 0.196043
0.24273 0.196037
0.242753 0.196031
0.242775 0.196024
0.242798 0.196018
0.24282 0.196011
0.242843 0.196004
0.242865 0.195997
0.242888 0.195991
0.24291 0.195984
0.242933 0.195977
0.242955 0.195969
0.242978 0.195962
0.243 0.195955
0.243023 0.195947
0.243045 0.19594
0.243068 0.195932
0.24309 0.195925
0.243113 0.195917
0.243135 0.195909
0.243158 0.195902
0.24318 0.195894
0.243203 0.195886
0.243225 0.195878
0.243248 0.19587
0.24327 0.195862
0.243293 0.195854
0.243315 0.195845
0.243338 0.195837
0.24336 0.195828
0.243383 0.19582
0.243405 0.195811
0.243428 0.195803
0.24345 0.195794
0.243473 0.195785
0.243495 0.195777
0.243518 0.195768
0.24354 0.195759
0.243563 0.19575
0.243585 0.195741
0.243608 0.195732
0.24363 0.195723
0.243653 0.195714
0.243675 0.195705
0.243698 0.195696
0.24372 0.195687
0.243743 0.195678
0.243765 0.19567
0.243788 0.195662
0.24381 0.195654
0.243833 0.195646
0.243855 0.195637
0.243878 0.195629
0.2439 0.195621
0.243923 0.195613
0.243945 0.195605
0.243968 0.195598
0.24399 0.19559
0.244013 0.195582
0.244035 0.195575
0.244058 0.195567
0.24408 0.195559
0.244103 0.195552
0.244125 0.195544
0.244148 0.195537
0.24417 0.195529
0.244193 0.195522
0.244215 0.195514
0.244238 0.195507
0.24426 0.195499
0.244283 0.195492
0.244305 0.195485
0.244328 0.195477
0.24435 0.19547
0.244373 0.195463
0.244395 0.195456
0.244418 0.19545
0.24444 0.195443
0.244463 0.195436
0.244485 0.195429
0.244508 0.195422
0.24453 0.195416
0.244553 0.19541
0.244575 0.195405
0.244598 0.1954
0.24462 0.195395
0.244643 0.195391
0.244665 0.195386
0.244688 0.195381
0.24471 0.195377
0.244733 0.195372
0.244755 0.195368
0.244778 0.195363
0.2448 0.195359
0.244823 0.195355
0.244845 0.19535
0.244868 0.195346
0.24489 0.195342
0.244913 0.195337
0.244935 0.195333
0.244958 0.195329
0.24498 0.195325
0.245003 0.195321
0.245025 0.195318
0.245048 0.195315
0.24507 0.195312
0.245093 0.195309
0.245115 0.195306
0.245138 0.195303
0.24516 0.1953
0.245183 0.195297
0.245205 0.195295
0.245228 0.195292
0.24525 0.195289
0.245273 0.195286
0.245295 0.195284
0.245318 0.195281
0.24534 0.195279
0.245363 0.195276
0.245385 0.195274
0.245408 0.195271
0.24543 0.195269
0.245453 0.195267
0.245475 0.195264
0.245498 0.195262
0.24552 0.195261
0.245543 0.195259
0.245565 0.195257
0.245588 0.195255
0.24561 0.195254
0.245633 0.195252
0.245655 0.19525
0.245678 0.195249
0.2457 0.195247
0.245723 0.195245
0.245745 0.195244
0.245768 0.195242
0.24579 0.195241
0.245813 0.19524
0.245835 0.195238
0.245858 0.195237
0.24588 0.195236
0.245903 0.195235
0.245925 0.195234
0.245948 0.195233
0.24597 0.195232
0.245993 0.195231
0.246015 0.195231
0.246038 0.195234
0.24606 0.195237
0.246083 0.195239
0.246105 0.195242
0.246128 0.195245
0.24615 0.195248
0.246173 0.195251
0.246195 0.195255
0.246218 0.195258
0.24624 0.195262
0.246263 0.195265
0.246285 0.195269
0.246308 0.195273
0.24633 0.195276
0.246353 0.19528
0.246375 0.195284
0.246398 0.195288
0.24642 0.195292
0.246443 0.195296
0.246465 0.1953
0.246488 0.195304
0.24651 0.195308
0.246533 0.195312
0.246555 0.195316
0.246578 0.19532
0.2466 0.195324
0.246623 0.195328
0.246645 0.195333
0.246668 0.195337
0.24669 0.195341
0.246713 0.195346
0.246735 0.19535
0.246758 0.195355
0.24678 0.19536
0.246803 0.195364
0.246825 0.195369
0.246848 0.195374
0.24687 0.195379
0.246893 0.195383
0.246915 0.195388
0.246938 0.195393
0.24696 0.195398
0.246983 0.195403
0.247005 0.195407
0.247028 0.195412
0.24705 0.195417
0.247073 0.195422
0.247095 0.195427
0.247118 0.195432
0.24714 0.195437
0.247163 0.195442
0.247185 0.195447
0.247208 0.195452
0.24723 0.195457
0.247253 0.195462
0.247275 0.195467
0.247298 0.195472
0.24732 0.195478
0.247343 0.195483
0.247365 0.195488
0.247388 0.195493
0.24741 0.195499
0.247433 0.195504
0.247455 0.195509
0.247478 0.195515
0.2475 0.19552
0.247523 0.195526
0.247545 0.195532
0.247568 0.195537
0.24759 0.195543
0.247613 0.195549
0.247635 0.195555
0.247658 0.195561
0.24768 0.195568
0.247703 0.195574
0.247725 0.195581
0.247748 0.195587
0.24777 0.195593
0.247793 0.1956
0.247815 0.195606
0.247838 0.195613
0.24786 0.195619
0.247883 0.195626
0.247905 0.195633
0.247928 0.195639
0.24795 0.195646
0.247973 0.195652
0.247995 0.195659
0.248018 0.195666
0.24804 0.195673
0.248063 0.195679
0.248085 0.195686
0.248108 0.195693
0.24813 0.1957
0.248153 0.195706
0.248175 0.195713
0.248198 0.19572
0.24822 0.195727
0.248243 0.195734
0.248265 0.195741
0.248288 0.195748
0.24831 0.195755
0.248333 0.195762
0.248355 0.195769
0.248378 0.195776
0.2484 0.195783
0.248423 0.19579
0.248445 0.195797
0.248468 0.195804
0.24849 0.195811
0.248513 0.195818
0.248535 0.195825
0.248558 0.195833
0.24858 0.19584
0.248603 0.195847
0.248625 0.195854
0.248648 0.195862
0.24867 0.195869
0.248693 0.195876
0.248715 0.195884
0.248738 0.195891
0.24876 0.195898
0.248783 0.195906
0.248805 0.195913
0.248828 0.195921
0.24885 0.195928
0.248873 0.195936
0.248895 0.195943
0.248918 0.195951
0.24894 0.195958
0.248963 0.195966
0.248985 0.195973
0.249008 0.195981
0.24903 0.195989
0.249053 0.195997
0.249075 0.196005
0.249098 0.196013
0.24912 0.196021
0.249143 0.196029
0.249165 0.196037
0.249188 0.196045
0.24921 0.196054
0.249233 0.196062
0.249255 0.19607
0.249278 0.196078
0.2493 0.196087
0.249323 0.196095
0.249345 0.196103
0.249368 0.196112
0.24939 0.19612
0.249413 0.196129
0.249435 0.196137
0.249458 0.196145
0.24948 0.196154
0.249503 0.196164
0.249525 0.196174
0.249548 0.196184
0.24957 0.196194
0.249593 0.196204
0.249615 0.196214
0.249638 0.196224
0.24966 0.196234
0.249683 0.196244
0.249705 0.196254
0.249728 0.196264
0.24975 0.196274
0.249773 0.196285
0.249795 0.196295
0.249818 0.196305
0.24984 0.196315
0.249863 0.196325
0.249885 0.196336
0.249908 0.196346
0.24993 0.196356
0.249953 0.196367
0.249975 0.196377
0.249998 0.196387
0.25002 0.196398
0.250043 0.196408
0.250065 0.196419
0.250088 0.196429
0.25011 0.19644
0.250133 0.196451
0.250155 0.196461
0.250178 0.196472
0.2502 0.196482
0.250223 0.196493
0.250245 0.196504
0.250268 0.196514
0.25029 0.196525
0.250313 0.196536
0.250335 0.196547
0.250358 0.196558
0.25038 0.196568
0.250403 0.196579
0.250425 0.19659
0.250448 0.196601
0.25047 0.196612
0.250493 0.196623
0.250515 0.196634
0.250538 0.196645
0.25056 0.196656
0.250583 0.196667
0.250605 0.196678
0.250628 0.196689
0.25065 0.1967
0.250673 0.196711
0.250695 0.196722
0.250718 0.196733
0.25074 0.196744
0.250763 0.196755
0.250785 0.196766
0.250808 0.196777
0.25083 0.196788
0.250853 0.196799
0.250875 0.19681
0.250898 0.196822
0.25092 0.196833
0.250943 0.196844
0.250965 0.196855
0.250988 0.196867
0.25101 0.196878
0.251033 0.196889
0.251055 0.1969
0.251078 0.196912
0.2511 0.196923
0.251123 0.196934
0.251145 0.196946
0.251168 0.196957
0.25119 0.196968
0.251213 0.19698
0.251235 0.196991
0.251258 0.197003
0.25128 0.197014
0.251303 0.197026
0.251325 0.197037
0.251348 0.197049
0.25137 0.19706
0.251393 0.197072
0.251415 0.197083
0.251438 0.197095
0.25146 0.197107
0.251483 0.197119
0.251505 0.197131
0.251528 0.197143
0.25155 0.197155
0.251573 0.197167
0.251595 0.19718
0.251618 0.197192
0.25164 0.197204
0.251663 0.197216
0.251685 0.197228
0.251708 0.19724
0.25173 0.197252
0.251753 0.197264
0.251775 0.197276
0.251798 0.197288
0.25182 0.1973
0.251843 0.197312
0.251865 0.197323
0.251888 0.197335
0.25191 0.197347
0.251933 0.197359
0.251955 0.197371
0.251978 0.197383
0.252 0.197395
0.252023 0.197407
0.252045 0.197419
0.252068 0.197431
0.25209 0.197443
0.252113 0.197455
0.252135 0.197467
0.252158 0.197479
0.25218 0.197491
0.252203 0.197503
0.252225 0.197515
0.252248 0.197527
0.25227 0.197539
0.252293 0.197551
0.252315 0.197563
0.252338 0.197575
0.25236 0.197587
0.252383 0.197599
0.252405 0.197611
0.252428 0.197623
0.25245 0.197636
0.252473 0.197648
0.252495 0.19766
0.252518 0.197672
0.25254 0.197684
0.252563 0.197696
0.252585 0.197708
0.252608 0.19772
0.25263 0.197732
0.252653 0.197744
0.252675 0.197756
0.252698 0.197769
0.25272 0.197781
0.252743 0.197793
0.252765 0.197805
0.252788 0.197817
0.25281 0.19783
0.252833 0.197842
0.252855 0.197854
0.252878 0.197866
0.2529 0.197879
0.252923 0.197891
0.252945 0.197903
0.252968 0.197916
0.25299 0.197928
0.253013 0.197941
0.253035 0.197953
0.253058 0.197966
0.25308 0.197978
0.253103 0.197991
0.253125 0.198004
0.253148 0.198016
0.25317 0.198029
0.253193 0.198041
0.253215 0.198054
0.253238 0.198067
0.25326 0.19808
0.253283 0.198093
0.253305 0.198106
0.253328 0.19812
0.25335 0.198133
0.253373 0.198147
0.253395 0.198161
0.253418 0.198175
0.25344 0.198189
0.253463 0.198203
0.253485 0.198217
0.253508 0.198231
0.25353 0.198245
0.253553 0.198259
0.253575 0.198273
0.253598 0.198287
0.25362 0.198301
0.253643 0.198315
0.253665 0.198329
0.253688 0.198343
0.25371 0.198357
0.253733 0.198371
0.253755 0.198385
0.253778 0.198399
0.2538 0.198413
0.253823 0.198427
0.253845 0.198441
0.253868 0.198455
0.25389 0.198469
0.253913 0.198484
0.253935 0.198498
0.253958 0.198512
0.25398 0.198526
0.254003 0.19854
0.254025 0.198554
0.254048 0.198568
0.25407 0.198583
0.254093 0.198597
0.254115 0.198611
0.254138 0.198626
0.25416 0.19864
0.254183 0.198654
0.254205 0.19867
0.254228 0.198687
0.25425 0.198704
0.254273 0.198721
0.254295 0.198738
0.254318 0.198754
0.25434 0.198771
0.254363 0.198788
0.254385 0.198805
0.254408 0.198822
0.25443 0.198839
0.254453 0.198856
0.254475 0.198874
0.254498 0.198891
0.25452 0.198909
0.254543 0.198926
0.254565 0.198943
0.254588 0.198961
0.25461 0.198978
0.254633 0.198995
0.254655 0.199013
0.254678 0.19903
0.2547 0.199047
0.254723 0.199064
0.254745 0.199082
0.254768 0.199099
0.25479 0.199116
0.254813 0.199133
0.254835 0.199151
0.254858 0.199168
0.25488 0.199185
0.254903 0.199202
0.254925 0.19922
0.254948 0.199237
0.25497 0.199254
0.254993 0.199271
0.255015 0.199288
0.255038 0.199305
0.25506 0.199322
0.255083 0.199339
0.255105 0.199357
0.255128 0.199374
0.25515 0.199391
0.255173 0.199408
0.255195 0.199425
0.255218 0.199443
0.25524 0.19946
0.255263 0.199478
0.255285 0.199495
0.255308 0.199513
0.25533 0.19953
0.255353 0.199548
0.255375 0.199565
0.255398 0.199583
0.25542 0.1996
0.255443 0.199618
0.255465 0.199635
0.255488 0.199652
0.25551 0.19967
0.255533 0.199687
0.255555 0.199704
0.255578 0.199722
0.2556 0.199739
0.255623 0.199756
0.255645 0.199774
0.255668 0.199791
0.25569 0.199808
0.255713 0.199826
0.255735 0.199843
0.255758 0.19986
0.25578 0.199878
0.255803 0.199895
0.255825 0.199912
0.255848 0.199929
0.25587 0.199947
0.255893 0.199964
0.255915 0.199981
0.255938 0.199998
0.25596 0.200015
0.255983 0.200032
0.256005 0.20005
0.256028 0.200067
0.25605 0.200084
0.256073 0.200101
0.256095 0.200118
0.256118 0.200135
0.25614 0.200152
0.256163 0.200169
0.256185 0.200186
0.256208 0.200203
0.25623 0.20022
0.256253 0.200237
0.256275 0.200254
0.256298 0.200271
0.25632 0.200287
0.256343 0.200304
0.256365 0.200321
0.256388 0.200338
0.25641 0.200355
0.256433 0.200372
0.256455 0.200388
0.256478 0.200405
0.2565 0.200422
0.256523 0.200439
0.256545 0.200455
0.256568 0.200472
0.25659 0.200489
0.256613 0.200506
0.256635 0.200523
0.256658 0.20054
0.25668 0.200557
0.256703 0.200574
0.256725 0.200591
0.256748 0.200607
0.25677 0.200624
0.256793 0.200641
0.256815 0.200658
0.256838 0.200675
0.25686 0.200692
0.256883 0.200709
0.256905 0.200725
0.256928 0.200742
0.25695 0.200759
0.256973 0.200776
0.256995 0.200792
0.257018 0.200809
0.25704 0.200826
0.257063 0.200842
0.257085 0.200859
0.257108 0.200876
0.25713 0.200892
0.257153 0.200909
0.257175 0.200925
0.257198 0.200942
0.25722 0.200958
0.257243 0.200975
0.257265 0.200991
0.257288 0.201008
0.25731 0.201024
0.257333 0.20104
0.257355 0.201057
0.257378 0.201073
0.2574 0.201089
0.257423 0.201106
0.257445 0.201122
0.257468 0.201138
0.25749 0.201155
0.257513 0.201171
0.257535 0.201187
0.257558 0.201204
0.25758 0.20122
0.257603 0.201237
0.257625 0.201253
0.257648 0.201269
0.25767 0.201286
0.257693 0.201302
0.257715 0.201319
0.257738 0.201335
0.25776 0.201351
0.257783 0.201368
0.257805 0.201384
0.257828 0.2014
0.25785 0.201417
0.257873 0.201433
0.257895 0.201449
0.257918 0.201465
0.25794 0.201482
0.257963 0.201498
0.257985 0.201514
0.258008 0.20153
0.25803 0.201546
0.258053 0.201562
0.258075 0.201578
0.258098 0.201594
0.25812 0.201611
0.258143 0.201627
0.258165 0.201643
0.258188 0.201659
0.25821 0.201675
0.258233 0.201691
0.258255 0.201707
0.258278 0.201723
0.2583 0.201738
0.258323 0.201754
0.258345 0.20177
0.258368 0.201786
0.25839 0.201802
0.258413 0.201818
0.258435 0.201834
0.258458 0.201849
0.25848 0.201865
0.258503 0.201881
0.258525 0.201897
0.258548 0.201912
0.25857 0.201928
0.258593 0.201944
0.258615 0.201959
0.258638 0.201975
0.25866 0.201991
0.258683 0.202006
0.258705 0.202022
0.258728 0.202038
0.25875 0.202054
0.258773 0.202069
0.258795 0.202085
0.258818 0.202101
0.25884 0.202117
0.258863 0.202132
0.258885 0.202148
0.258908 0.202164
0.25893 0.202179
0.258953 0.202195
0.258975 0.202211
0.258998 0.202226
0.25902 0.202242
0.259043 0.202257
0.259065 0.202273
0.259088 0.202288
0.25911 0.202304
0.259133 0.202319
0.259155 0.202335
0.259178 0.20235
0.2592 0.202366
0.259223 0.202381
0.259245 0.202396
0.259268 0.202412
0.25929 0.202427
0.259313 0.202442
0.259335 0.202458
0.259358 0.202473
0.25938 0.202489
0.259403 0.202504
0.259425 0.202519
0.259448 0.202535
0.25947 0.20255
0.259493 0.202565
0.259515 0.202581
0.259538 0.202596
0.25956 0.202611
0.259583 0.202626
0.259605 0.202642
0.259628 0.202657
0.25965 0.202672
0.259673 0.202687
0.259695 0.202702
0.259718 0.202717
0.25974 0.202732
0.259763 0.202747
0.259785 0.202762
0.259808 0.202777
0.25983 0.202792
0.259853 0.202807
0.259875 0.202822
0.259898 0.202837
0.25992 0.202852
0.259943 0.202867
0.259965 0.202881
0.259988 0.202896
0.26001 0.202911
0.260033 0.202926
0.260055 0.202941
0.260078 0.202955
0.2601 0.20297
0.260123 0.202985
0.260145 0.203
0.260168 0.203014
0.26019 0.203029
0.260213 0.203044
0.260235 0.203059
0.260258 0.203073
0.26028 0.203088
0.260303 0.203103
0.260325 0.203117
0.260348 0.203132
0.26037 0.203147
0.260393 0.203161
0.260415 0.203176
0.260438 0.203191
0.26046 0.203205
0.260483 0.20322
0.260505 0.203234
0.260528 0.203248
0.26055 0.203263
0.260573 0.203277
0.260595 0.203292
0.260618 0.203306
0.26064 0.20332
0.260663 0.203334
0.260685 0.203349
0.260708 0.203363
0.26073 0.203377
0.260753 0.203391
0.260775 0.203406
0.260798 0.20342
0.26082 0.203434
0.260843 0.203448
0.260865 0.203463
0.260888 0.203477
0.26091 0.203491
0.260933 0.203505
0.260955 0.203519
0.260978 0.203533
0.261 0.203547
0.261023 0.203561
0.261045 0.203575
0.261068 0.203589
0.26109 0.203603
0.261113 0.203617
0.261135 0.203631
0.261158 0.203645
0.26118 0.203659
0.261203 0.203673
0.261225 0.203687
0.261248 0.203701
0.26127 0.203715
0.261293 0.203729
0.261315 0.203743
0.261338 0.203757
0.26136 0.203771
0.261383 0.203785
0.261405 0.203799
0.261428 0.203813
0.26145 0.203827
0.261473 0.20384
0.261495 0.203854
0.261518 0.203868
0.26154 0.203882
0.261563 0.203896
0.261585 0.203909
0.261608 0.203923
0.26163 0.203937
0.261653 0.20395
0.261675 0.203964
0.261698 0.203977
0.26172 0.203991
0.261743 0.204005
0.261765 0.204018
0.261788 0.204032
0.26181 0.204045
0.261833 0.204059
0.261855 0.204072
0.261878 0.204085
0.2619 0.204099
0.261923 0.204112
0.261945 0.204125
0.261968 0.204139
0.26199 0.204152
0.262013 0.204165
0.262035 0.204178
0.262058 0.204192
0.26208 0.204205
0.262103 0.204218
0.262125 0.204232
0.262148 0.204245
0.26217 0.204258
0.262193 0.204271
0.262215 0.204284
0.262238 0.204298
0.26226 0.204311
0.262283 0.204324
0.262305 0.204337
0.262328 0.20435
0.26235 0.204363
0.262373 0.204376
0.262395 0.204389
0.262418 0.204402
0.26244 0.204415
0.262463 0.204428
0.262485 0.204441
0.262508 0.204454
0.26253 0.204467
0.262553 0.20448
0.262575 0.204493
0.262598 0.204506
0.26262 0.204519
0.262643 0.204531
0.262665 0.204544
0.262688 0.204557
0.26271 0.204569
0.262733 0.204582
0.262755 0.204595
0.262778 0.204607
0.2628 0.20462
0.262823 0.204633
0.262845 0.204645
0.262868 0.204658
0.26289 0.20467
0.262913 0.204683
0.262935 0.204695
0.262958 0.204707
0.26298 0.20472
0.263003 0.204732
0.263025 0.204745
0.263048 0.204757
0.26307 0.204769
0.263093 0.204782
0.263115 0.204794
0.263138 0.204807
0.26316 0.204819
0.263183 0.204831
0.263205 0.204844
0.263228 0.204856
0.26325 0.204868
0.263273 0.204881
0.263295 0.204894
0.263318 0.204906
0.26334 0.204919
0.263363 0.204932
0.263385 0.204945
0.263408 0.204957
0.26343 0.20497
0.263453 0.204983
0.263475 0.204996
0.263498 0.205009
0.26352 0.205021
0.263543 0.205034
0.263565 0.205047
0.263588 0.205059
0.26361 0.205072
0.263633 0.205084
0.263655 0.205097
0.263678 0.205109
0.2637 0.205122
0.263723 0.205134
0.263745 0.205147
0.263768 0.205159
0.26379 0.205171
0.263813 0.205184
0.263835 0.205196
0.263858 0.205208
0.26388 0.205221
0.263903 0.205233
0.263925 0.205245
0.263948 0.205257
0.26397 0.205269
0.263993 0.205281
0.264015 0.205293
0.264038 0.205305
0.26406 0.205317
0.264083 0.205329
0.264105 0.205341
0.264128 0.205353
0.26415 0.205365
0.264173 0.205377
0.264195 0.205389
0.264218 0.205401
0.26424 0.205413
0.264263 0.205424
0.264285 0.205436
0.264308 0.205448
0.26433 0.205459
0.264353 0.205471
0.264375 0.205483
0.264398 0.205494
0.26442 0.205506
0.264443 0.205517
0.264465 0.205528
0.264488 0.20554
0.26451 0.205552
0.264533 0.205564
0.264555 0.205576
0.264578 0.205587
0.2646 0.205599
0.264623 0.205611
0.264645 0.205623
0.264668 0.205634
0.26469 0.205646
0.264713 0.205657
0.264735 0.205669
0.264758 0.20568
0.26478 0.205691
0.264803 0.205703
0.264825 0.205714
0.264848 0.205725
0.26487 0.205736
0.264893 0.205747
0.264915 0.205758
0.264938 0.205769
0.26496 0.20578
0.264983 0.205791
0.265005 0.205802
0.265028 0.205812
0.26505 0.205823
0.265073 0.205833
0.265095 0.205844
0.265118 0.205854
0.26514 0.205865
0.265163 0.205875
0.265185 0.205885
0.265208 0.205895
0.26523 0.205905
0.265253 0.205915
0.265275 0.205925
0.265298 0.205935
0.26532 0.205945
0.265343 0.205955
0.265365 0.205965
0.265388 0.205974
0.26541 0.205984
0.265433 0.205994
0.265455 0.206003
0.265478 0.206013
0.2655 0.206022
0.265523 0.206031
0.265545 0.206041
0.265568 0.20605
0.26559 0.206059
0.265613 0.206069
0.265635 0.206078
0.265658 0.206087
0.26568 0.206096
0.265703 0.206105
0.265725 0.206114
0.265748 0.206123
0.26577 0.206132
0.265793 0.206141
0.265815 0.20615
0.265838 0.206158
